SampleID,swab_id,barcode_plate,barcode_well,year,region,site,host_species,host_type,sample_type,survey_type,quadrat_id,meso_shoot_id,ASV4,ASV5,ASV6,ASV11,ASV13,ASV15,ASV17,ASV18,ASV19,ASV24,ASV27,ASV28,ASV39,ASV43,ASV46,ASV47,ASV57,ASV60,ASV71,ASV89,ASV93,ASV104,ASV105,ASV106,ASV107,ASV108,ASV117,ASV118,ASV119,ASV121,ASV122,ASV125,ASV131,ASV132,ASV133,ASV147,ASV153,ASV165,ASV185,ASV188,ASV198,ASV210,ASV217,ASV222,ASV224,ASV239,ASV251,ASV279,ASV281,ASV286,ASV289,ASV302,ASV330,ASV341,ASV342,ASV346,ASV351,ASV352,ASV358,ASV368,ASV373,ASV379,ASV383,ASV386,ASV392,ASV403,ASV408,ASV414,ASV417,ASV420,ASV425,ASV431,ASV467,ASV470,ASV493,ASV495,ASV530,ASV541,ASV559,ASV570,ASV590,ASV640,ASV656,ASV660,ASV661,ASV663,ASV668,ASV671,ASV674,ASV678,ASV683,ASV687,ASV720,ASV737,ASV750,ASV760,ASV775,ASV777,ASV858,ASV881,ASV891,ASV909,ASV930,ASV940,ASV945,ASV953,ASV959,ASV971,ASV989,ASV996,ASV1012,ASV1016,ASV1017,ASV1018,ASV1025,ASV1033,ASV1036,ASV1068,ASV1070,ASV1074,ASV1087,ASV1119,ASV1127,ASV1128,ASV1144,ASV1152,ASV1158,ASV1164,ASV1199,ASV1207,ASV1214,ASV1225,ASV1254,ASV1328,ASV1330,ASV1335,ASV1358,ASV1372,ASV1378,ASV1380,ASV1394,ASV1405,ASV1418,ASV1438,ASV1483,ASV1487,ASV1503,ASV1510,ASV1548,ASV1574,ASV1639,ASV1668,ASV1673,ASV1677,ASV1700,ASV1702,ASV1708,ASV1735,ASV1794,ASV1798,ASV1870,ASV1879,ASV1925,ASV1964,ASV1989,ASV2000,ASV2015,ASV2041,ASV2068,ASV2119,ASV2135,ASV2137,ASV2155,ASV2164,ASV2196,ASV2215,ASV2247,ASV2306,ASV2326,ASV2341,ASV2358,ASV2386,ASV2406,ASV2417,ASV2423,ASV2451,ASV2493,ASV2509,ASV2516,ASV2522,ASV2534,ASV2613,ASV2643,ASV2663,ASV2671,ASV2673,ASV2683,ASV2725,ASV2755,ASV2762,ASV2778,ASV2801,ASV2820,ASV2836,ASV2867,ASV2874,ASV2992,ASV3047,ASV3057,ASV3074,ASV3099,ASV3114,ASV3134,ASV3153,ASV3217,ASV3220,ASV3269,ASV3271,ASV3324,ASV3378,ASV3384,ASV3395,ASV3462,ASV3488,ASV3505,ASV3510,ASV3543,ASV3614,ASV3655,ASV3704,ASV3714,ASV3735,ASV3741,ASV3775,ASV3857,ASV3880,ASV3885,ASV3887,ASV3905,ASV3925,ASV3951,ASV3994,ASV3999,ASV4080,ASV4119,ASV4133,ASV4183,ASV4195,ASV1390,ASV1412,ASV2328,ASV2360
waterCFId16,2711,3,E9,2016,choked,choked_flat_island,seawater,seawater,seawater,meso_quadrat,4,na,0,0,118,0,33,202,332,0,1618,107,0,15,0,33,461,1372,790,0,0,0,0,5,0,569,0,0,0,45,24,0,0,1554,0,0,716,0,0,53,0,0,0,0,21,0,0,0,0,191,0,0,0,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,76,0,197,0,0,58,180,0,0,0,0,0,154,0,0,0,0,222,0,0,0,0,0,50,0,0,92,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0,0,63,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,19,0,0,6,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,16
ZosCFInewB16,873,5,B1,2016,choked,choked_flat_island,zostera_marina,zostera,leaf_new,meso_quadrat,4,na,14,0,71,0,0,0,0,966,539,800,257,653,0,532,0,0,0,0,0,0,56,319,42,124,0,59,0,0,65,0,0,1371,0,0,0,75,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,45,0,0,72,0,0,67,0,0,0,0,0,15,0,4,0,37,0,0,37,0,0,0,0,0,72,0,0,0,0,9,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,17,41,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterCFIc16,2704,3,D9,2016,choked,choked_flat_island,seawater,seawater,seawater,meso_quadrat,3,na,0,0,40,0,5,53,62,0,315,17,0,0,0,0,46,433,394,0,0,0,0,0,0,55,0,0,0,54,0,0,0,381,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,105,0,0,21,60,0,0,0,0,0,67,0,0,0,0,75,0,0,0,0,0,44,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,21,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
ZosCFInewA16,878,5,A1,2016,choked,choked_flat_island,zostera_marina,zostera,leaf_new,meso_quadrat,3,na,0,0,0,21,0,73,0,617,3393,9428,239,1364,0,2641,0,0,0,0,0,0,27,102,42,119,0,457,0,0,4157,0,0,5342,0,0,0,27,0,1726,0,0,0,405,12,0,0,0,0,621,0,0,0,0,0,0,0,0,0,15,14,0,0,0,0,39,0,0,19,37,0,0,18,0,313,0,0,0,0,0,0,301,0,0,0,0,0,102,0,0,0,0,909,0,0,0,0,547,0,0,0,54,4,0,0,0,0,0,0,156,28,0,0,118,0,72,18,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterCFIb16,2716,3,C9,2016,choked,choked_flat_island,seawater,seawater,seawater,meso_quadrat,2,na,28,0,263,0,39,533,853,25,3868,215,0,0,0,61,603,875,3129,0,0,0,0,14,0,776,0,0,0,419,80,0,0,3429,8,0,1965,0,45,109,0,0,0,0,88,35,0,0,0,340,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,44,0,675,0,0,124,503,0,0,0,0,0,520,0,0,0,0,576,0,0,0,0,0,345,0,0,398,0,0,0,0,23,0,0,22,82,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,67,0,0,0,0,0,0,0,0,31,0,0,0,251,46,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,12,100,0,0,0,0,0,0,0,0,0,0,8,0,0,35,0,0,0,28,0,0,15,0,0,147,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,77,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,809,51
ZosCFInewC16,3033,5,C1,2016,choked,choked_flat_island,zostera_marina,zostera,leaf_new,meso_quadrat,2,na,0,0,0,0,19,0,0,45,463,381,0,21,0,15,54,0,0,0,74,9,232,10,0,43,104,0,16,0,173,0,123,385,133,18,5,0,0,10,8,0,0,4,6,0,0,0,0,240,0,0,0,0,22,0,0,0,0,0,50,0,0,0,16,0,163,0,0,0,0,152,0,0,0,0,17,0,8,51,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,32,12,6,0,0,0,0,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,12,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waterCFIa16,2766,3,B9,2016,choked,choked_flat_island,seawater,seawater,seawater,meso_quadrat,1,na,4,0,42,0,0,73,70,0,278,10,0,0,0,5,53,144,570,0,0,0,0,0,0,22,0,0,0,142,20,0,0,534,0,0,424,0,0,0,0,0,0,0,20,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,169,0,0,36,53,0,0,0,0,0,65,0,0,0,0,154,0,0,0,0,0,57,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,37,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,10
SedCIG17,SG104,8,E6,2017,choked,choked_inner,sediment,sediment,sediment,meso_quadrat,7,na,0,1,0,277,0,1,0,40,320,70,79,25,0,0,21,0,0,0,235,236,0,3,30,19,96,0,2,0,69,2,200,2,0,55,0,45,0,0,0,0,16,0,0,0,0,0,0,3,0,0,21,0,38,0,0,0,1,10,0,2,0,0,43,0,41,21,140,65,0,419,6,0,0,0,33,6,0,0,0,0,23,0,0,0,45,0,0,8,1,0,0,0,0,8,0,1,6,0,10,14,1,6,0,2,0,3,0,0,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,9,2,1,0,0,0,4,0,0,0,0,11,2,0,0,0,5,0,4,0,6,0,0,0,1,0,28,2,3,3,5,10,0,0,0,0,0,1,0,7,0,0,0,0,0,0,3,1,4,0,0,0,7,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,7,9,0,0,0,8,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WaterCIG17,SG262,8,E7,2017,choked,choked_inner,seawater,seawater,seawater,meso_quadrat,7,na,0,1437,14,0,3,29,1,4,904,5,0,0,0,5,72,177,19,0,1,2,0,6,10,65,0,8,2,27,1,0,0,44,0,0,0,1,67,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SedCID17,SG132,8,D11,2017,choked,choked_inner,sediment,sediment,sediment,meso_quadrat,4,na,0,2664,0,21,0,0,0,0,38,17,13,1,0,0,10,0,0,0,27,29,0,0,6,8,15,0,0,0,0,0,25,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,21,11,0,31,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WaterCID17,SG241,8,D12,2017,choked,choked_inner,seawater,seawater,seawater,meso_quadrat,4,na,0,2783,0,0,0,4,1,2,96,2,1,0,0,0,15,19,6,0,1,4,0,0,0,16,0,0,0,5,0,0,0,3,1,0,0,0,5,0,0,27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCInewD17,SG133,8,D8,2017,choked,choked_inner,zostera_marina,zostera,leaf_new,meso_quadrat,4,na,2041,2,245,0,11,11,0,38,99,195,4,13,32,27,14,0,1,0,3,0,6,0,0,4,7,0,0,6,9,0,0,15,7,0,0,8,0,2,1,1,0,2,7,15,0,0,0,6,7,0,0,42,0,0,0,4,0,1,7,0,6,0,0,22,0,0,8,0,0,0,0,0,0,18,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
ZosCIoldD17,SG177,8,D7,2017,choked,choked_inner,zostera_marina,zostera,leaf_old,meso_quadrat,4,na,1841,0,248,0,39,5,0,37,178,226,1,36,22,37,0,0,0,2,5,0,19,0,0,45,0,0,0,1,0,0,0,20,12,0,0,0,0,2,0,1,0,0,0,2,0,0,0,10,5,0,0,4,0,3,0,0,0,0,18,0,23,0,0,106,0,0,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SedCIE17,SG116,8,E5,2017,choked,choked_inner,sediment,sediment,sediment,meso_quadrat,5,na,0,867,0,159,0,0,0,13,180,44,31,15,0,0,26,0,0,0,158,198,1,0,20,7,50,0,16,0,51,0,181,6,3,31,0,28,0,0,7,0,5,0,0,4,0,1,0,1,0,0,13,0,33,0,0,0,0,1,0,0,0,0,17,3,34,11,112,43,0,308,3,0,2,0,35,7,0,2,0,0,15,0,0,0,17,0,0,20,3,0,0,0,0,15,0,0,4,0,12,16,2,6,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,3,11,4,0,0,0,0,0,0,0,0,14,1,0,0,0,6,0,0,0,0,0,1,0,0,0,17,10,8,10,6,3,0,0,0,0,0,3,0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,8,4,0,0,0,5,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ZosCInewE17,SG119,8,E2,2017,choked,choked_inner,zostera_marina,zostera,leaf_new,meso_quadrat,5,na,2356,0,166,0,7,0,0,12,14,129,0,8,44,5,0,0,0,0,2,0,0,3,1,14,0,5,0,0,2,0,0,133,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ZosCIrhrE17,SG108,8,E3,2017,choked,choked_inner,zostera_marina,zostera,rhizome_hair,meso_quadrat,5,na,24,0,0,0,1,0,0,4,88,7,0,0,0,1,0,0,0,0,205,0,11,0,0,9,7,0,2,0,44,21,8,51,311,0,0,2,0,0,1980,0,39,0,0,0,0,1,0,0,3,0,50,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,22,1,9,0,0,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,31,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SedCIC17,SG149,8,D4,2017,choked,choked_inner,sediment,sediment,sediment,meso_quadrat,3,na,0,1,0,219,2,3,0,15,385,169,68,20,0,0,25,0,0,0,176,258,0,0,47,28,98,0,18,0,32,1,197,21,0,77,0,91,0,0,2,0,11,0,0,0,0,0,0,9,0,0,7,0,37,0,0,0,3,14,0,3,0,0,48,5,56,10,130,22,0,392,1,0,1,0,43,18,0,2,0,2,12,0,0,0,19,0,0,12,1,0,0,0,0,12,1,6,10,0,4,5,0,10,0,0,0,3,0,4,0,3,0,0,0,0,2,0,0,0,0,0,3,2,0,0,0,0,0,6,1,10,0,0,0,2,0,2,0,0,13,0,0,0,0,2,0,2,0,2,0,4,0,0,0,9,5,0,1,8,5,1,0,0,0,0,3,0,6,0,0,2,0,0,0,3,4,7,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
WaterCIC17,SG230,8,D5,2017,choked,choked_inner,seawater,seawater,seawater,meso_quadrat,3,na,0,2301,13,0,2,13,0,0,264,0,1,1,0,6,40,101,8,0,0,0,0,4,3,60,0,6,0,25,0,0,0,45,0,0,0,2,52,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,3,1,0,0,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCInewC17,SG155,8,D1,2017,choked,choked_inner,zostera_marina,zostera,leaf_new,meso_quadrat,3,na,2751,0,57,0,0,0,0,4,18,29,0,7,3,14,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,4,24,3,0,0,4,0,0,0,0,0,8,0,1,0,0,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCIoldC17,SG125,8,C12,2017,choked,choked_inner,zostera_marina,zostera,leaf_old,meso_quadrat,3,na,605,3,185,160,0,4,0,19,298,155,59,19,1,18,42,0,0,0,46,145,0,0,51,32,28,13,0,0,5,0,56,66,0,7,0,137,0,0,0,0,0,1,0,0,0,0,0,2,5,0,5,4,7,0,0,0,1,16,1,0,0,0,2,9,11,11,157,15,0,336,5,0,0,0,71,3,2,0,0,0,0,0,0,0,9,7,0,30,0,0,5,0,0,1,0,4,0,0,0,3,0,9,0,9,0,1,2,1,0,0,0,0,0,0,2,0,0,0,0,1,8,5,0,0,0,2,0,1,2,17,0,0,0,0,0,1,0,0,3,0,0,0,2,3,0,1,0,0,0,5,0,6,0,3,7,5,0,2,0,8,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZosCIrhrC17,SG176,8,D2,2017,choked,choked_inner,zostera_marina,zostera,rhizome_hair,meso_quadrat,3,na,17,2,17,4,1,0,0,5,223,9,2,0,0,4,5,3,0,0,911,8,8,0,2,78,31,23,0,0,0,53,69,15,172,3,0,21,0,0,221,0,124,0,6,0,0,34,0,0,0,0,156,0,6,0,0,0,8,0,28,0,0,5,4,4,3,0,22,0,0,5,0,0,0,0,2,76,0,98,0,0,0,0,38,0,0,5,0,0,17,0,0,0,0,5,0,0,0,0,2,2,0,0,15,0,0,14,0,0,0,25,93,0,0,0,0,0,7,0,0,7,0,0,214,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,15,0,0
WaterCIB17,SG281,8,C11,2017,choked,choked_inner,seawater,seawater,seawater,meso_quadrat,2,na,0,1326,30,0,2,40,3,3,1050,11,0,0,0,4,72,98,18,0,0,0,0,2,14,49,0,1,0,52,3,0,0,35,0,0,0,0,94,2,2,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
