"year","date","site","sample","size","taxon"
2017,"2-Jul-17","sandspit","1",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","1",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","1",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","1",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","1",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","1",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",2,"Hyalidae"
2017,"2-Jul-17","sandspit","2",1,"Munnidae"
2017,"2-Jul-17","sandspit","2",2.3,"Platynereis"
2017,"2-Jul-17","sandspit","2",1.5,"Aoridae"
2017,"2-Jul-17","sandspit","2",5,"Corophiidae"
2017,"2-Jul-17","sandspit","2",8,"Idotea"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Lacuna"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",1.5,"Isaeidae"
2017,"2-Jul-17","sandspit","2",2,"Aoridae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",2,"Aoridae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",4,"Isaeidae"
2017,"2-Jul-17","sandspit","2",4,"Isaeidae"
2017,"2-Jul-17","sandspit","2",3,"Aoridae"
2017,"2-Jul-17","sandspit","2",2,"Aoridae"
2017,"2-Jul-17","sandspit","2",0.5,"Lacuna"
2017,"2-Jul-17","sandspit","2",5,"Ampithoidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",3,"Idotea"
2017,"2-Jul-17","sandspit","2",NA,"eggs"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",1,"Leptochelia"
2017,"2-Jul-17","sandspit","2",1,"Leptochelia"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Aoridae"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",2,"Isaeidae"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",2,"Aoridae"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",5,"Actiniidae"
2017,"2-Jul-17","sandspit","2",2,"Leptochelia"
2017,"2-Jul-17","sandspit","2",0.5,"Mytilidae"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",5,"Actiniidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",4,"Lacuna"
2017,"2-Jul-17","sandspit","2",2,"Lirularia"
2017,"2-Jul-17","sandspit","2",0.4,"Phyllodocida"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Isaeidae"
2017,"2-Jul-17","sandspit","2",3,"Aoridae"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Eusiroidea"
2017,"2-Jul-17","sandspit","2",2,"Aoridae"
2017,"2-Jul-17","sandspit","2",2,"Aoridae"
2017,"2-Jul-17","sandspit","2",3,"Isaeidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Leptochelia"
2017,"2-Jul-17","sandspit","2",3,"Isaeidae"
2017,"2-Jul-17","sandspit","2",3,"Corophiidae"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Nereididae"
2017,"2-Jul-17","sandspit","2",3,"Leptochelia"
2017,"2-Jul-17","sandspit","2",3,"Corophiidae"
2017,"2-Jul-17","sandspit","2",2,"Isaeidae"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",3,"Aoridae"
2017,"2-Jul-17","sandspit","2",0.5,"Mytilidae"
2017,"2-Jul-17","sandspit","2",3,"Corophiidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",3,"Ampithoidae"
2017,"2-Jul-17","sandspit","2",2,"Isaeidae"
2017,"2-Jul-17","sandspit","2",2,"Isaeidae"
2017,"2-Jul-17","sandspit","2",0.5,"Lacuna"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",2,"Isaeidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",4,"Isaeidae"
2017,"2-Jul-17","sandspit","2",3,"Aoridae"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",4,"Corophiidae"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Gammaridea"
2017,"2-Jul-17","sandspit","2",2,"Leptochelia"
2017,"2-Jul-17","sandspit","2",2,"Lacuna"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",1,"Mytilidae"
2017,"2-Jul-17","sandspit","2",3,"Corophiidae"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",1,"Lacuna"
2017,"2-Jul-17","sandspit","2",0.5,"Mytilidae"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Gammaridea"
2017,"2-Jul-17","sandspit","2",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Lacuna"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",4,"Actiniidae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Eusiroidea"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",0.5,"Munnidae"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1.5,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Nematoda"
2017,"2-Jul-17","sandspit","5",1,"Mytilidae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",3,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Mytilidae"
2017,"2-Jul-17","sandspit","5",1,"Mytilidae"
2017,"2-Jul-17","sandspit","5",2,"Nematoda"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Porcellidium"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",0.5,"Harpacticoida"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Nematoda"
2017,"2-Jul-17","sandspit","5",1,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",0.7,"Lumbrineridae"
2017,"2-Jul-17","sandspit","5",2,"Leptochelia"
2017,"2-Jul-17","sandspit","5",2,"Nematoda"
2017,"2-Jul-17","sandspit","5",4,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",0.5,"Munnidae"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Lacuna"
2017,"2-Jul-17","sandspit","5",0.5,"Foraminifera"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",4,"Corophiidae"
2017,"2-Jul-17","sandspit","5",5,"Ampithoidae"
2017,"2-Jul-17","sandspit","5",4,"Aoridae"
2017,"2-Jul-17","sandspit","5",3,"Aoridae"
2017,"2-Jul-17","sandspit","5",3,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
2017,"2-Jul-17","sandspit","5",2,"Gammaridea"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2.5,"Lacuna"
2017,"2-Jul-17","sandspit","5",2,"Caprella"
2017,"2-Jul-17","sandspit","5",1.5,"Gammaridea"
2017,"2-Jul-17","sandspit","5",0.5,"Ostracoda"
2017,"2-Jul-17","sandspit","5",3,"Leptochelia"
2017,"2-Jul-17","sandspit","5",1.4,"Lumbrineridae"
2017,"2-Jul-17","sandspit","5",3,"Nematoda"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",4,"Isaeidae"
2017,"2-Jul-17","sandspit","5",3,"Gammaridea"
2017,"2-Jul-17","sandspit","5",2,"Isaeidae"
2017,"2-Jul-17","sandspit","5",2,"Aoridae"
